item_code,item_name,item_description,qty,qty_unit,manual_unit_price,unit_cost,cost_currency,tax_class,markup_override
8.5.6,OFFGAS MONITORING INSTALL KIT,OFFGAS MONITORING INSTALL KIT; copper busbar with tin-plated contact surfaces; NFPA 2 hydrogen technologies design consideration; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: EUR.,5,EA,,14510.19,EUR,,25
9,PROCESS PIPING VALVES AND MECHANICAL PACKAGE,"Process piping, manual isolation valves, control valves, check valves, flexible connections, supports, and bolting.",1,LOT,,,,,
9.1,PROCESS PIPE SPOOLS,"Prefabricated stainless pipe spools, fittings, welds, and branch connections.",1,LOT,,,,,
9.1.1,PROCESS PIPE SPOOLS ASSEMBLY,PROCESS PIPE SPOOLS ASSEMBLY; copper busbar with tin-plated contact surfaces; ISO 22734 hydrogen generator equipment requirements; continuous operation duty with remote monitoring. Supplier cost currency: GBP.,5,EA,,14015.20,GBP,,21
9.1.2,PROCESS PIPE SPOOLS MODULE,PROCESS PIPE SPOOLS MODULE; powder-coated carbon steel structural frame; NFPA 2 hydrogen technologies design consideration; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: EUR.,2,EA,,16298.15,EUR,,22
9.1.3,PROCESS PIPE SPOOLS PANEL,PROCESS PIPE SPOOLS PANEL; FRP/HDPE chemical-resistant utility construction; ASME B31.3 process piping fabrication basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: KRW.,3,EA,,24226027.40,KRW,,23
9.1.4,PROCESS PIPE SPOOLS MANIFOLD,PROCESS PIPE SPOOLS MANIFOLD; IP66/NEMA 4X outdoor electrical enclosure; CE/UKCA technical file support package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: HKD.,4,EA,,138812.50,HKD,,24
9.1.5,PROCESS PIPE SPOOLS SENSOR SET,PROCESS PIPE SPOOLS SENSOR SET; ATEX/IECEx suitable hydrogen-area component selection; UL 508A industrial control panel construction basis; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: JPY.,5,EA,,2664328.36,JPY,,20
9.1.6,PROCESS PIPE SPOOLS INSTALL KIT,PROCESS PIPE SPOOLS INSTALL KIT; 316L stainless steel wetted construction; ISO 9001 traceable manufacturing record package; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: CNY.,2,EA,,128100,CNY,,21
9.2,MANUAL ISOLATION VALVES,"Ball, butterfly, diaphragm, and needle valves for process isolation.",1,LOT,,,,,
9.2.1,MANUAL ISOLATION VALVES ASSEMBLY,MANUAL ISOLATION VALVES ASSEMBLY; powder-coated carbon steel structural frame; NFPA 2 hydrogen technologies design consideration; continuous operation duty with remote monitoring. Supplier cost currency: KRW.,128,HR,,4521917.81,KRW,,20
9.2.2,MANUAL ISOLATION VALVES MODULE,MANUAL ISOLATION VALVES MODULE; FRP/HDPE chemical-resistant utility construction; ASME B31.3 process piping fabrication basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: HKD.,140,HR,,26437.50,HKD,,21
9.2.3,MANUAL ISOLATION VALVES PANEL,MANUAL ISOLATION VALVES PANEL; IP66/NEMA 4X outdoor electrical enclosure; CE/UKCA technical file support package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: JPY.,80,HR,,517462.69,JPY,,22
9.2.4,MANUAL ISOLATION VALVES MANIFOLD,MANUAL ISOLATION VALVES MANIFOLD; ATEX/IECEx suitable hydrogen-area component selection; UL 508A industrial control panel construction basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: CNY.,92,HR,,25357.14,CNY,,18
9.2.5,MANUAL ISOLATION VALVES SENSOR SET,MANUAL ISOLATION VALVES SENSOR SET; 316L stainless steel wetted construction; ISO 9001 traceable manufacturing record package; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: USD.,104,HR,,3633,USD,,19
9.2.6,MANUAL ISOLATION VALVES INSTALL KIT,MANUAL ISOLATION VALVES INSTALL KIT; duplex stainless steel process wetted construction; IEC 60204-1 electrical machinery compliance; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: SGD.,116,HR,,5021.62,SGD,,20
9.3,CONTROL AND CHECK VALVES,"Control valves, check valves, pressure regulators, and actuator accessories.",1,LOT,,,,,
9.3.1,CONTROL AND CHECK ASSEMBLY,CONTROL AND CHECK ASSEMBLY; FRP/HDPE chemical-resistant utility construction; ASME B31.3 process piping fabrication basis; continuous operation duty with remote monitoring. Supplier cost currency: JPY.,3,EA,,2655671.64,JPY,,23
9.3.2,CONTROL AND CHECK MODULE,CONTROL AND CHECK MODULE; IP66/NEMA 4X outdoor electrical enclosure; CE/UKCA technical file support package; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: CNY.,4,EA,,127685.71,CNY,,24
9.3.3,CONTROL AND CHECK PANEL,CONTROL AND CHECK PANEL; ATEX/IECEx suitable hydrogen-area component selection; UL 508A industrial control panel construction basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: USD.,5,EA,,17959,USD,,20
9.3.4,CONTROL AND CHECK MANIFOLD,CONTROL AND CHECK MANIFOLD; 316L stainless steel wetted construction; ISO 9001 traceable manufacturing record package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: SGD.,2,EA,,24381.08,SGD,,21
9.3.5,CONTROL AND CHECK SENSOR SET,CONTROL AND CHECK SENSOR SET; duplex stainless steel process wetted construction; IEC 60204-1 electrical machinery compliance; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: AUD.,3,EA,,28320.31,AUD,,22
9.3.6,CONTROL AND CHECK INSTALL KIT,CONTROL AND CHECK INSTALL KIT; EPDM/PTFE compatible deionized water service; IEC 61511 instrumented protection design basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: GBP.,4,EA,,14566.40,GBP,,23
9.4,PIPE SUPPORTS AND FLEXIBLES,"Pipe shoes, spring supports, flexible hoses, vibration isolators, and clamps.",1,LOT,,,,,
9.4.1,PIPE SUPPORTS AND ASSEMBLY,PIPE SUPPORTS AND ASSEMBLY; IP66/NEMA 4X outdoor electrical enclosure; CE/UKCA technical file support package; continuous operation duty with remote monitoring. Supplier cost currency: USD.,128,HR,,3575,USD,,22
9.4.2,PIPE SUPPORTS AND MODULE,PIPE SUPPORTS AND MODULE; ATEX/IECEx suitable hydrogen-area component selection; UL 508A industrial control panel construction basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: SGD.,140,HR,,4943.24,SGD,,18
9.4.3,PIPE SUPPORTS AND PANEL,PIPE SUPPORTS AND PANEL; 316L stainless steel wetted construction; ISO 9001 traceable manufacturing record package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: AUD.,80,HR,,5845.31,AUD,,19
9.4.4,PIPE SUPPORTS AND MANIFOLD,PIPE SUPPORTS AND MANIFOLD; duplex stainless steel process wetted construction; IEC 60204-1 electrical machinery compliance; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: GBP.,92,HR,,3059.20,GBP,,20
9.4.5,PIPE SUPPORTS AND SENSOR SET,PIPE SUPPORTS AND SENSOR SET; EPDM/PTFE compatible deionized water service; IEC 61511 instrumented protection design basis; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: EUR.,104,HR,,3617.59,EUR,,21
9.4.6,PIPE SUPPORTS AND INSTALL KIT,PIPE SUPPORTS AND INSTALL KIT; copper busbar with tin-plated contact surfaces; ISO 22734 hydrogen generator equipment requirements; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: KRW.,116,HR,,5465753.42,KRW,,22
9.5,BOLTING GASKETS AND CONSUMABLES,"Stud bolts, nuts, gaskets, ferrules, thread sealant, and flushing consumables.",1,LOT,,,,,
9.5.1,BOLTING GASKETS AND ASSEMBLY,BOLTING GASKETS AND ASSEMBLY; ATEX/IECEx suitable hydrogen-area component selection; UL 508A industrial control panel construction basis; continuous operation duty with remote monitoring. Supplier cost currency: AUD.,9,EA,,8464.06,AUD,,24
9.5.2,BOLTING GASKETS AND MODULE,BOLTING GASKETS AND MODULE; 316L stainless steel wetted construction; ISO 9001 traceable manufacturing record package; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: GBP.,6,EA,,4400,GBP,,25
9.5.3,BOLTING GASKETS AND PANEL,BOLTING GASKETS AND PANEL; duplex stainless steel process wetted construction; IEC 60204-1 electrical machinery compliance; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: EUR.,7,EA,,5169.44,EUR,,26
9.5.4,BOLTING GASKETS AND MANIFOLD,BOLTING GASKETS AND MANIFOLD; EPDM/PTFE compatible deionized water service; IEC 61511 instrumented protection design basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: KRW.,8,EA,,7761643.84,KRW,,27
9.5.5,BOLTING GASKETS AND SENSOR SET,BOLTING GASKETS AND SENSOR SET; copper busbar with tin-plated contact surfaces; ISO 22734 hydrogen generator equipment requirements; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: HKD.,9,EA,,44914.06,HKD,,28
9.5.6,BOLTING GASKETS AND INSTALL KIT,BOLTING GASKETS AND INSTALL KIT; powder-coated carbon steel structural frame; NFPA 2 hydrogen technologies design consideration; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: JPY.,6,EA,,870447.76,JPY,,24
10,INSTRUMENTATION AND ANALYZER PACKAGE,"Pressure, temperature, flow, level, conductivity, dew point, gas purity, and calibration instrumentation package.",1,LOT,,,,,
10.1,PRESSURE AND TEMPERATURE,"Transmitters, gauges, thermowells, RTDs, and local indicators.",1,LOT,,,,,
10.1.1,PRESSURE AND TEMPERATURE ASSEMBLY,PRESSURE AND TEMPERATURE ASSEMBLY; powder-coated carbon steel structural frame; ISO 22734 hydrogen generator equipment requirements; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: HKD.,4,EA,,44765.62,HKD,,25
10.1.2,PRESSURE AND TEMPERATURE MODULE,PRESSURE AND TEMPERATURE MODULE; FRP/HDPE chemical-resistant utility construction; NFPA 2 hydrogen technologies design consideration; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: JPY.,5,EA,,867611.94,JPY,,26
10.1.3,PRESSURE AND TEMPERATURE PANEL,PRESSURE AND TEMPERATURE PANEL; IP66/NEMA 4X outdoor electrical enclosure; ASME B31.3 process piping fabrication basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: CNY.,6,EA,,42114.29,CNY,,27
10.1.4,PRESSURE AND TEMPERATURE MANIFOLD,PRESSURE AND TEMPERATURE MANIFOLD; ATEX/IECEx suitable hydrogen-area component selection; CE/UKCA technical file support package; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: USD.,7,EA,,5979,USD,,23
10.1.5,PRESSURE AND TEMPERATURE SENSOR SET,PRESSURE AND TEMPERATURE SENSOR SET; 316L stainless steel wetted construction; UL 508A industrial control panel construction basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: SGD.,4,EA,,8191.89,SGD,,24
10.1.6,PRESSURE AND TEMPERATURE INSTALL KIT,PRESSURE AND TEMPERATURE INSTALL KIT; duplex stainless steel process wetted construction; ISO 9001 traceable manufacturing record package; design ambient -20 to 45 degC. Supplier cost currency: AUD.,5,EA,,9601.56,AUD,,25
10.2,FLOW AND LEVEL,"Mag meters, Coriolis meters, rotameters, level transmitters, and switches.",1,LOT,,,,,
10.2.1,FLOW AND LEVEL ASSEMBLY,FLOW AND LEVEL ASSEMBLY; FRP/HDPE chemical-resistant utility construction; NFPA 2 hydrogen technologies design consideration; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: CNY.,5,EA,,41907.14,CNY,,26
10.2.2,FLOW AND LEVEL MODULE,FLOW AND LEVEL MODULE; IP66/NEMA 4X outdoor electrical enclosure; ASME B31.3 process piping fabrication basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: USD.,6,EA,,5950,USD,,27
10.2.3,FLOW AND LEVEL PANEL,FLOW AND LEVEL PANEL; ATEX/IECEx suitable hydrogen-area component selection; CE/UKCA technical file support package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: SGD.,7,EA,,8152.70,SGD,,23
10.2.4,FLOW AND LEVEL MANIFOLD,FLOW AND LEVEL MANIFOLD; 316L stainless steel wetted construction; UL 508A industrial control panel construction basis; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: AUD.,4,EA,,9556.25,AUD,,24
10.2.5,FLOW AND LEVEL SENSOR SET,FLOW AND LEVEL SENSOR SET; duplex stainless steel process wetted construction; ISO 9001 traceable manufacturing record package; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: GBP.,5,EA,,4959.20,GBP,,25
10.2.6,FLOW AND LEVEL INSTALL KIT,FLOW AND LEVEL INSTALL KIT; EPDM/PTFE compatible deionized water service; IEC 60204-1 electrical machinery compliance; design ambient -20 to 45 degC. Supplier cost currency: EUR.,6,EA,,5816.67,EUR,,26
10.3,WATER QUALITY INSTRUMENTS,"Conductivity, pH, ORP, resistivity, and TOC monitoring package.",1,LOT,,,,,
10.3.1,WATER QUALITY INSTRUMENTS ASSEMBLY,WATER QUALITY INSTRUMENTS ASSEMBLY; IP66/NEMA 4X outdoor electrical enclosure; ASME B31.3 process piping fabrication basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: SGD.,4,EA,,24464.86,SGD,,24
10.3.2,WATER QUALITY INSTRUMENTS MODULE,WATER QUALITY INSTRUMENTS MODULE; ATEX/IECEx suitable hydrogen-area component selection; CE/UKCA technical file support package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: AUD.,5,EA,,28417.19,AUD,,20
10.3.3,WATER QUALITY INSTRUMENTS PANEL,WATER QUALITY INSTRUMENTS PANEL; 316L stainless steel wetted construction; UL 508A industrial control panel construction basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: GBP.,2,EA,,14616,GBP,,21
10.3.4,WATER QUALITY INSTRUMENTS MANIFOLD,WATER QUALITY INSTRUMENTS MANIFOLD; duplex stainless steel process wetted construction; ISO 9001 traceable manufacturing record package; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: EUR.,3,EA,,16993.52,EUR,,22
10.3.5,WATER QUALITY INSTRUMENTS SENSOR SET,WATER QUALITY INSTRUMENTS SENSOR SET; EPDM/PTFE compatible deionized water service; IEC 60204-1 electrical machinery compliance; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: KRW.,4,EA,,25254794.52,KRW,,23
10.3.6,WATER QUALITY INSTRUMENTS INSTALL KIT,WATER QUALITY INSTRUMENTS INSTALL KIT; copper busbar with tin-plated contact surfaces; IEC 61511 instrumented protection design basis; design ambient -20 to 45 degC. Supplier cost currency: HKD.,5,EA,,144679.69,HKD,,24
10.4,GAS QUALITY INSTRUMENTS,"Hydrogen purity, dew point, oxygen trace, and sample system instrumentation.",1,LOT,,,,,
10.4.1,GAS QUALITY INSTRUMENTS ASSEMBLY,GAS QUALITY INSTRUMENTS ASSEMBLY; ATEX/IECEx suitable hydrogen-area component selection; CE/UKCA technical file support package; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: GBP.,7,EA,,4912.80,GBP,,23
10.4.2,GAS QUALITY INSTRUMENTS MODULE,GAS QUALITY INSTRUMENTS MODULE; 316L stainless steel wetted construction; UL 508A industrial control panel construction basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: EUR.,4,EA,,5762.96,EUR,,24
10.4.3,GAS QUALITY INSTRUMENTS PANEL,GAS QUALITY INSTRUMENTS PANEL; duplex stainless steel process wetted construction; ISO 9001 traceable manufacturing record package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: KRW.,5,EA,,8639726.03,KRW,,25
10.4.4,GAS QUALITY INSTRUMENTS MANIFOLD,GAS QUALITY INSTRUMENTS MANIFOLD; EPDM/PTFE compatible deionized water service; IEC 60204-1 electrical machinery compliance; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: HKD.,6,EA,,49921.88,HKD,,26
10.4.5,GAS QUALITY INSTRUMENTS SENSOR SET,GAS QUALITY INSTRUMENTS SENSOR SET; copper busbar with tin-plated contact surfaces; IEC 61511 instrumented protection design basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: JPY.,7,EA,,966119.40,JPY,,27
10.4.6,GAS QUALITY INSTRUMENTS INSTALL KIT,GAS QUALITY INSTRUMENTS INSTALL KIT; powder-coated carbon steel structural frame; ISO 22734 hydrogen generator equipment requirements; design ambient -20 to 45 degC. Supplier cost currency: CNY.,4,EA,,46828.57,CNY,,23
10.5,CALIBRATION AND TEST EQUIPMENT,"Calibrators, gas bottles, pressure pumps, leads, and certification package.",1,LOT,,,,,
10.5.1,CALIBRATION AND TEST ASSEMBLY,CALIBRATION AND TEST ASSEMBLY; 316L stainless steel wetted construction; UL 508A industrial control panel construction basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: KRW.,4,EA,,8600000,KRW,,24
10.5.2,CALIBRATION AND TEST MODULE,CALIBRATION AND TEST MODULE; duplex stainless steel process wetted construction; ISO 9001 traceable manufacturing record package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: HKD.,5,EA,,49695.31,HKD,,25
10.5.3,CALIBRATION AND TEST PANEL,CALIBRATION AND TEST PANEL; EPDM/PTFE compatible deionized water service; IEC 60204-1 electrical machinery compliance; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: JPY.,6,EA,,961791.04,JPY,,26
10.5.4,CALIBRATION AND TEST MANIFOLD,CALIBRATION AND TEST MANIFOLD; copper busbar with tin-plated contact surfaces; IEC 61511 instrumented protection design basis; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: CNY.,7,EA,,46621.43,CNY,,27
10.5.5,CALIBRATION AND TEST SENSOR SET,CALIBRATION AND TEST SENSOR SET; powder-coated carbon steel structural frame; ISO 22734 hydrogen generator equipment requirements; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: USD.,4,EA,,6610,USD,,23
