item_code,item_name,item_description,qty,qty_unit,manual_unit_price,unit_cost,cost_currency,tax_class,markup_override
38.1,EXPORT PACKING MATERIALS,"EXPORT PACKING MATERIALS covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
38.1.1,EXPORT PACKING MATERIALS ASSEMBLY,EXPORT PACKING MATERIALS ASSEMBLY; 316L stainless steel wetted parts; EN 1090 structural fabrication documentation; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: USD.,72,M,,1958.4,USD,,8
38.1.2,EXPORT PACKING MATERIALS MODULE,EXPORT PACKING MATERIALS MODULE; powder-coated carbon steel frame; API-style inspection and test plan documentation; hydrogen product pressure allowance up to 30 barg. Supplier cost currency: EUR.,77,M2,,1882.59,EUR,,20
38.1.3,EXPORT PACKING MATERIALS ACCESSORY,EXPORT PACKING MATERIALS ACCESSORY; FRP chemical-resistant cabinet; ISO 22734 hydrogen generator design basis; feed water conductivity target below 1 uS/cm. Supplier cost currency: CNY.,82,M3,,14612.1,CNY,,22
38.1.4,EXPORT PACKING MATERIALS SERVICE,EXPORT PACKING MATERIALS SERVICE; copper busbar with tinned contact faces; ASME B31.3 process piping fabrication basis; ambient design range from -10 C to 45 C. Supplier cost currency: GBP.,87,HR,,1783.85,GBP,,24
38.2,MOISTURE PROTECTION PACKAGE,"MOISTURE PROTECTION PACKAGE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
38.2.1,MOISTURE PROTECTION PACKAGE ASSEMBLY,MOISTURE PROTECTION PACKAGE ASSEMBLY; powder-coated carbon steel frame; API-style inspection and test plan documentation; feed water conductivity target below 1 uS/cm. Supplier cost currency: GBP.,79,M3,,1713.95,GBP,,9
38.2.2,MOISTURE PROTECTION PACKAGE MODULE,MOISTURE PROTECTION PACKAGE MODULE; FRP chemical-resistant cabinet; ISO 22734 hydrogen generator design basis; ambient design range from -10 C to 45 C. Supplier cost currency: JPY.,84,HR,,3397244.1,JPY,,22
38.2.3,MOISTURE PROTECTION PACKAGE ACCESSORY,MOISTURE PROTECTION PACKAGE ACCESSORY; copper busbar with tinned contact faces; ASME B31.3 process piping fabrication basis; factory acceptance testing included before shipment. Supplier cost currency: AUD.,89,DAY,,3469.45,AUD,,24
38.2.4,MOISTURE PROTECTION PACKAGE SERVICE,MOISTURE PROTECTION PACKAGE SERVICE; IP66 outdoor electrical enclosure; IEC 60204 machine electrical safety basis; site commissioning supervision included. Supplier cost currency: HKD.,94,KG,,17478.2,HKD,,10
38.3,PRESERVATION TAGGING PACKAGE,"PRESERVATION TAGGING PACKAGE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
38.3.1,PRESERVATION TAGGING PACKAGE ASSEMBLY,PRESERVATION TAGGING PACKAGE ASSEMBLY; FRP chemical-resistant cabinet; ISO 22734 hydrogen generator design basis; factory acceptance testing included before shipment. Supplier cost currency: HKD.,86,DAY,,17100.3,HKD,,4
38.3.2,PRESERVATION TAGGING PACKAGE MODULE,PRESERVATION TAGGING PACKAGE MODULE; copper busbar with tinned contact faces; ASME B31.3 process piping fabrication basis; site commissioning supervision included. Supplier cost currency: SGD.,91,KG,,3170.57,SGD,,24
38.3.3,PRESERVATION TAGGING PACKAGE ACCESSORY,PRESERVATION TAGGING PACKAGE ACCESSORY; IP66 outdoor electrical enclosure; IEC 60204 machine electrical safety basis; spare terminals reserved for future expansion. Supplier cost currency: KRW.,96,TON,,33422638.8,KRW,,10
38.3.4,PRESERVATION TAGGING PACKAGE SERVICE,PRESERVATION TAGGING PACKAGE SERVICE; duplex stainless pipe spool; NFPA 2 hydrogen technologies layout guidance; maintenance access clearances included in layout. Supplier cost currency: USD.,101,EA,,2368,USD,,11
39,INLAND TRANSPORT AND LOGISTICS,INLAND TRANSPORT AND LOGISTICS; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
39.1,FACTORY LOADING SERVICE,"FACTORY LOADING SERVICE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
39.1.1,FACTORY LOADING SERVICE ASSEMBLY,FACTORY LOADING SERVICE ASSEMBLY; powder-coated carbon steel frame; ISO 22734 hydrogen generator design basis; hydrogen product pressure allowance up to 30 barg. Supplier cost currency: SGD.,83,KG,,2712.91,SGD,,9
39.1.2,FACTORY LOADING SERVICE MODULE,FACTORY LOADING SERVICE MODULE; FRP chemical-resistant cabinet; ASME B31.3 process piping fabrication basis; feed water conductivity target below 1 uS/cm. Supplier cost currency: KRW.,88,TON,,28913104.1,KRW,,10
39.1.3,FACTORY LOADING SERVICE ACCESSORY,FACTORY LOADING SERVICE ACCESSORY; copper busbar with tinned contact faces; IEC 60204 machine electrical safety basis; ambient design range from -10 C to 45 C. Supplier cost currency: USD.,93,EA,,2178.45,USD,,11
39.1.4,FACTORY LOADING SERVICE SERVICE,FACTORY LOADING SERVICE SERVICE; IP66 outdoor electrical enclosure; NFPA 2 hydrogen technologies layout guidance; factory acceptance testing included before shipment. Supplier cost currency: EUR.,98,SET,,2089.2,EUR,,12
39.2,ROAD TRANSPORT PACKAGE,"ROAD TRANSPORT PACKAGE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
39.2.1,ROAD TRANSPORT PACKAGE ASSEMBLY,ROAD TRANSPORT PACKAGE ASSEMBLY; FRP chemical-resistant cabinet; ASME B31.3 process piping fabrication basis; ambient design range from -10 C to 45 C. Supplier cost currency: EUR.,90,EA,,2014.02,EUR,,4
39.2.2,ROAD TRANSPORT PACKAGE MODULE,ROAD TRANSPORT PACKAGE MODULE; copper busbar with tinned contact faces; IEC 60204 machine electrical safety basis; factory acceptance testing included before shipment. Supplier cost currency: CNY.,95,SET,,15522.25,CNY,,11
39.2.3,ROAD TRANSPORT PACKAGE ACCESSORY,ROAD TRANSPORT PACKAGE ACCESSORY; IP66 outdoor electrical enclosure; NFPA 2 hydrogen technologies layout guidance; site commissioning supervision included. Supplier cost currency: GBP.,100,LOT,,1900.4,GBP,,12
39.2.4,ROAD TRANSPORT PACKAGE SERVICE,ROAD TRANSPORT PACKAGE SERVICE; duplex stainless pipe spool; UL 508A industrial control panel construction basis; spare terminals reserved for future expansion. Supplier cost currency: JPY.,105,M,,3669300,JPY,,14
39.3,LOCAL LIFTING SUPPORT,"LOCAL LIFTING SUPPORT covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
39.3.1,LOCAL LIFTING SUPPORT ASSEMBLY,LOCAL LIFTING SUPPORT ASSEMBLY; copper busbar with tinned contact faces; IEC 60204 machine electrical safety basis; site commissioning supervision included. Supplier cost currency: JPY.,97,LOT,,3598141.45,JPY,,5
39.3.2,LOCAL LIFTING SUPPORT MODULE,LOCAL LIFTING SUPPORT MODULE; IP66 outdoor electrical enclosure; NFPA 2 hydrogen technologies layout guidance; spare terminals reserved for future expansion. Supplier cost currency: AUD.,102,M,,3679,AUD,,12
39.3.3,LOCAL LIFTING SUPPORT ACCESSORY,LOCAL LIFTING SUPPORT ACCESSORY; duplex stainless pipe spool; UL 508A industrial control panel construction basis; maintenance access clearances included in layout. Supplier cost currency: HKD.,107,M2,,18306.6,HKD,,14
39.3.4,LOCAL LIFTING SUPPORT SERVICE,LOCAL LIFTING SUPPORT SERVICE; HDPE utility distribution header; CE technical file support package; operator training material included in handover pack. Supplier cost currency: SGD.,112,M3,,3294.95,SGD,,15
40,SEA FREIGHT AND EXPORT HANDLING,SEA FREIGHT AND EXPORT HANDLING; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
40.1,EXPORT DOCUMENTATION,"EXPORT DOCUMENTATION covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
40.1.1,EXPORT DOCUMENTATION ASSEMBLY,EXPORT DOCUMENTATION ASSEMBLY; FRP chemical-resistant cabinet; IEC 60204 machine electrical safety basis; feed water conductivity target below 1 uS/cm. Supplier cost currency: AUD.,94,M,,3162.25,AUD,,4
40.1.2,EXPORT DOCUMENTATION MODULE,EXPORT DOCUMENTATION MODULE; copper busbar with tinned contact faces; NFPA 2 hydrogen technologies layout guidance; ambient design range from -10 C to 45 C. Supplier cost currency: HKD.,99,M2,,16002.25,HKD,,14
40.1.3,EXPORT DOCUMENTATION ACCESSORY,EXPORT DOCUMENTATION ACCESSORY; IP66 outdoor electrical enclosure; UL 508A industrial control panel construction basis; factory acceptance testing included before shipment. Supplier cost currency: SGD.,104,M3,,2993.44,SGD,,15
40.1.4,EXPORT DOCUMENTATION SERVICE,EXPORT DOCUMENTATION SERVICE; duplex stainless pipe spool; CE technical file support package; site commissioning supervision included. Supplier cost currency: KRW.,109,HR,,31349000,KRW,,16
40.2,OCEAN FREIGHT ALLOWANCE,"OCEAN FREIGHT ALLOWANCE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
40.2.1,OCEAN FREIGHT ALLOWANCE ASSEMBLY,OCEAN FREIGHT ALLOWANCE ASSEMBLY; copper busbar with tinned contact faces; NFPA 2 hydrogen technologies layout guidance; factory acceptance testing included before shipment. Supplier cost currency: KRW.,101,M3,,30711121.45,KRW,,5
40.2.2,OCEAN FREIGHT ALLOWANCE MODULE,OCEAN FREIGHT ALLOWANCE MODULE; IP66 outdoor electrical enclosure; UL 508A industrial control panel construction basis; site commissioning supervision included. Supplier cost currency: USD.,106,HR,,2319.8,USD,,15
40.2.3,OCEAN FREIGHT ALLOWANCE ACCESSORY,OCEAN FREIGHT ALLOWANCE ACCESSORY; duplex stainless pipe spool; CE technical file support package; spare terminals reserved for future expansion. Supplier cost currency: EUR.,111,DAY,,2064.48,EUR,,16
40.2.4,OCEAN FREIGHT ALLOWANCE SERVICE,OCEAN FREIGHT ALLOWANCE SERVICE; HDPE utility distribution header; ISO 9001 traceable manufacturing record package; maintenance access clearances included in layout. Supplier cost currency: CNY.,116,KG,,16627.75,CNY,,18
40.3,PORT HANDLING ALLOWANCE,"PORT HANDLING ALLOWANCE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
40.3.1,PORT HANDLING ALLOWANCE ASSEMBLY,PORT HANDLING ALLOWANCE ASSEMBLY; IP66 outdoor electrical enclosure; UL 508A industrial control panel construction basis; spare terminals reserved for future expansion. Supplier cost currency: CNY.,108,DAY,,16432.4,CNY,,6
40.3.2,PORT HANDLING ALLOWANCE MODULE,PORT HANDLING ALLOWANCE MODULE; duplex stainless pipe spool; CE technical file support package; maintenance access clearances included in layout. Supplier cost currency: GBP.,113,KG,,1860.8,GBP,,16
40.3.3,PORT HANDLING ALLOWANCE ACCESSORY,PORT HANDLING ALLOWANCE ACCESSORY; HDPE utility distribution header; ISO 9001 traceable manufacturing record package; operator training material included in handover pack. Supplier cost currency: JPY.,118,TON,,3870197.35,JPY,,18
40.3.4,PORT HANDLING ALLOWANCE SERVICE,PORT HANDLING ALLOWANCE SERVICE; aluminum cable ladder and support hardware; IECEx hazardous-area component selection basis; continuous operation duty with remote monitoring. Supplier cost currency: AUD.,123,EA,,3835.3,AUD,,20
41,SITE INSTALLATION SUPERVISION,SITE INSTALLATION SUPERVISION; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
41.1,MECHANICAL SUPERVISION,"MECHANICAL SUPERVISION covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
41.1.1,MECHANICAL SUPERVISION ASSEMBLY,MECHANICAL SUPERVISION ASSEMBLY; copper busbar with tinned contact faces; UL 508A industrial control panel construction basis; ambient design range from -10 C to 45 C. Supplier cost currency: GBP.,105,KG,,1733.45,GBP,,5
41.1.2,MECHANICAL SUPERVISION MODULE,MECHANICAL SUPERVISION MODULE; IP66 outdoor electrical enclosure; CE technical file support package; factory acceptance testing included before shipment. Supplier cost currency: JPY.,110,TON,,3366498.8,JPY,,18
41.1.3,MECHANICAL SUPERVISION ACCESSORY,MECHANICAL SUPERVISION ACCESSORY; duplex stainless pipe spool; ISO 9001 traceable manufacturing record package; site commissioning supervision included. Supplier cost currency: AUD.,115,EA,,3318.55,AUD,,20
41.1.4,MECHANICAL SUPERVISION SERVICE,MECHANICAL SUPERVISION SERVICE; HDPE utility distribution header; IECEx hazardous-area component selection basis; spare terminals reserved for future expansion. Supplier cost currency: HKD.,120,SET,,17208.55,HKD,,22
41.2,ELECTRICAL SUPERVISION,"ELECTRICAL SUPERVISION covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
41.2.1,ELECTRICAL SUPERVISION ASSEMBLY,ELECTRICAL SUPERVISION ASSEMBLY; IP66 outdoor electrical enclosure; CE technical file support package; site commissioning supervision included. Supplier cost currency: HKD.,112,EA,,16986.8,HKD,,6
41.2.2,ELECTRICAL SUPERVISION MODULE,ELECTRICAL SUPERVISION MODULE; duplex stainless pipe spool; ISO 9001 traceable manufacturing record package; spare terminals reserved for future expansion. Supplier cost currency: SGD.,117,SET,,3023.28,SGD,,20
41.2.3,ELECTRICAL SUPERVISION ACCESSORY,ELECTRICAL SUPERVISION ACCESSORY; HDPE utility distribution header; IECEx hazardous-area component selection basis; maintenance access clearances included in layout. Supplier cost currency: KRW.,122,LOT,,33147017.35,KRW,,22
41.2.4,ELECTRICAL SUPERVISION SERVICE,ELECTRICAL SUPERVISION SERVICE; aluminum cable ladder and support hardware; EN 1090 structural fabrication documentation; operator training material included in handover pack. Supplier cost currency: USD.,127,M,,2383.7,USD,,24
41.3,CONTROL SYSTEM SUPERVISION,"CONTROL SYSTEM SUPERVISION covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
41.3.1,CONTROL SYSTEM SUPERVISION ASSEMBLY,CONTROL SYSTEM SUPERVISION ASSEMBLY; duplex stainless pipe spool; ISO 9001 traceable manufacturing record package; maintenance access clearances included in layout. Supplier cost currency: USD.,119,LOT,,2305,USD,,7
41.3.2,CONTROL SYSTEM SUPERVISION MODULE,CONTROL SYSTEM SUPERVISION MODULE; HDPE utility distribution header; IECEx hazardous-area component selection basis; operator training material included in handover pack. Supplier cost currency: EUR.,124,M,,2195.91,EUR,,22
41.3.3,CONTROL SYSTEM SUPERVISION ACCESSORY,CONTROL SYSTEM SUPERVISION ACCESSORY; aluminum cable ladder and support hardware; EN 1090 structural fabrication documentation; continuous operation duty with remote monitoring. Supplier cost currency: CNY.,129,M2,,17537.9,CNY,,24
41.3.4,CONTROL SYSTEM SUPERVISION SERVICE,CONTROL SYSTEM SUPERVISION SERVICE; PTFE-lined valve trim; API-style inspection and test plan documentation; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: GBP.,134,M3,,2047.25,GBP,,4
42,COMMISSIONING AND STARTUP,COMMISSIONING AND STARTUP; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
42.1,PRE-COMMISSIONING SUPPORT,"PRE-COMMISSIONING SUPPORT covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
42.1.1,PRE-COMMISSIONING SUPPORT ASSEMBLY,PRE-COMMISSIONING SUPPORT ASSEMBLY; IP66 outdoor electrical enclosure; ISO 9001 traceable manufacturing record package; factory acceptance testing included before shipment. Supplier cost currency: EUR.,116,M,,2031.24,EUR,,6
42.1.2,PRE-COMMISSIONING SUPPORT MODULE,PRE-COMMISSIONING SUPPORT MODULE; duplex stainless pipe spool; IECEx hazardous-area component selection basis; site commissioning supervision included. Supplier cost currency: CNY.,121,M2,,15264,CNY,,24
42.1.3,PRE-COMMISSIONING SUPPORT ACCESSORY,PRE-COMMISSIONING SUPPORT ACCESSORY; HDPE utility distribution header; EN 1090 structural fabrication documentation; spare terminals reserved for future expansion. Supplier cost currency: GBP.,126,M3,,1763.75,GBP,,10
42.1.4,PRE-COMMISSIONING SUPPORT SERVICE,PRE-COMMISSIONING SUPPORT SERVICE; aluminum cable ladder and support hardware; API-style inspection and test plan documentation; maintenance access clearances included in layout. Supplier cost currency: JPY.,131,HR,,3638554.7,JPY,,11
42.2,COLD COMMISSIONING SUPPORT,"COLD COMMISSIONING SUPPORT covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
42.2.1,COLD COMMISSIONING SUPPORT ASSEMBLY,COLD COMMISSIONING SUPPORT ASSEMBLY; duplex stainless pipe spool; IECEx hazardous-area component selection basis; spare terminals reserved for future expansion. Supplier cost currency: JPY.,123,M3,,3567240,JPY,,7
42.2.2,COLD COMMISSIONING SUPPORT MODULE,COLD COMMISSIONING SUPPORT MODULE; HDPE utility distribution header; EN 1090 structural fabrication documentation; maintenance access clearances included in layout. Supplier cost currency: AUD.,128,HR,,3528.1,AUD,,10
42.2.3,COLD COMMISSIONING SUPPORT ACCESSORY,COLD COMMISSIONING SUPPORT ACCESSORY; aluminum cable ladder and support hardware; API-style inspection and test plan documentation; operator training material included in handover pack. Supplier cost currency: HKD.,133,DAY,,18193.1,HKD,,11
42.2.4,COLD COMMISSIONING SUPPORT SERVICE,COLD COMMISSIONING SUPPORT SERVICE; PTFE-lined valve trim; ISO 22734 hydrogen generator design basis; continuous operation duty with remote monitoring. Supplier cost currency: SGD.,138,KG,,3303.81,SGD,,4
42.3,HOT STARTUP SUPPORT,"HOT STARTUP SUPPORT covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
42.3.1,HOT STARTUP SUPPORT ASSEMBLY,HOT STARTUP SUPPORT ASSEMBLY; HDPE utility distribution header; EN 1090 structural fabrication documentation; operator training material included in handover pack. Supplier cost currency: SGD.,130,DAY,,3209.27,SGD,,8
42.3.2,HOT STARTUP SUPPORT MODULE,HOT STARTUP SUPPORT MODULE; aluminum cable ladder and support hardware; API-style inspection and test plan documentation; continuous operation duty with remote monitoring. Supplier cost currency: KRW.,135,KG,,34945034.7,KRW,,11
42.3.3,HOT STARTUP SUPPORT ACCESSORY,HOT STARTUP SUPPORT ACCESSORY; PTFE-lined valve trim; ISO 22734 hydrogen generator design basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: USD.,140,TON,,2525.05,USD,,4
42.3.4,HOT STARTUP SUPPORT SERVICE,HOT STARTUP SUPPORT SERVICE; industrial Ethernet-ready control module; ASME B31.3 process piping fabrication basis; hydrogen product pressure allowance up to 30 barg. Supplier cost currency: EUR.,145,EA,,2402.52,EUR,,14
43,TRAINING AND HANDOVER,TRAINING AND HANDOVER; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
43.1,OPERATOR TRAINING SESSIONS,"OPERATOR TRAINING SESSIONS covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
43.1.1,OPERATOR TRAINING SESSIONS ASSEMBLY,OPERATOR TRAINING SESSIONS ASSEMBLY; duplex stainless pipe spool; EN 1090 structural fabrication documentation; site commissioning supervision included. Supplier cost currency: KRW.,127,KG,,30435500,KRW,,7
43.1.2,OPERATOR TRAINING SESSIONS MODULE,OPERATOR TRAINING SESSIONS MODULE; HDPE utility distribution header; API-style inspection and test plan documentation; spare terminals reserved for future expansion. Supplier cost currency: USD.,132,TON,,2179.35,USD,,12
43.1.3,OPERATOR TRAINING SESSIONS ACCESSORY,OPERATOR TRAINING SESSIONS ACCESSORY; aluminum cable ladder and support hardware; ISO 22734 hydrogen generator design basis; maintenance access clearances included in layout. Supplier cost currency: EUR.,137,EA,,2081.7,EUR,,14
43.1.4,OPERATOR TRAINING SESSIONS SERVICE,OPERATOR TRAINING SESSIONS SERVICE; PTFE-lined valve trim; ASME B31.3 process piping fabrication basis; operator training material included in handover pack. Supplier cost currency: CNY.,142,SET,,16525.65,CNY,,4
43.2,MAINTENANCE TRAINING SESSIONS,"MAINTENANCE TRAINING SESSIONS covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
43.2.1,MAINTENANCE TRAINING SESSIONS ASSEMBLY,MAINTENANCE TRAINING SESSIONS ASSEMBLY; HDPE utility distribution header; API-style inspection and test plan documentation; maintenance access clearances included in layout. Supplier cost currency: CNY.,134,EA,,16174.15,CNY,,8
43.2.2,MAINTENANCE TRAINING SESSIONS MODULE,MAINTENANCE TRAINING SESSIONS MODULE; aluminum cable ladder and support hardware; ISO 22734 hydrogen generator design basis; operator training material included in handover pack. Supplier cost currency: GBP.,139,SET,,1880.3,GBP,,14
43.2.3,MAINTENANCE TRAINING SESSIONS ACCESSORY,MAINTENANCE TRAINING SESSIONS ACCESSORY; PTFE-lined valve trim; ASME B31.3 process piping fabrication basis; continuous operation duty with remote monitoring. Supplier cost currency: JPY.,144,LOT,,3839452.05,JPY,,4
43.2.4,MAINTENANCE TRAINING SESSIONS SERVICE,MAINTENANCE TRAINING SESSIONS SERVICE; industrial Ethernet-ready control module; IEC 60204 machine electrical safety basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: AUD.,149,M,,3840.55,AUD,,16
43.3,HANDOVER DOCUMENTATION,"HANDOVER DOCUMENTATION covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
43.3.1,HANDOVER DOCUMENTATION ASSEMBLY,HANDOVER DOCUMENTATION ASSEMBLY; aluminum cable ladder and support hardware; ISO 22734 hydrogen generator design basis; continuous operation duty with remote monitoring. Supplier cost currency: AUD.,141,LOT,,3737.65,AUD,,9
43.3.2,HANDOVER DOCUMENTATION MODULE,HANDOVER DOCUMENTATION MODULE; PTFE-lined valve trim; ASME B31.3 process piping fabrication basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: HKD.,146,M,,19177.65,HKD,,4
43.3.3,HANDOVER DOCUMENTATION ACCESSORY,HANDOVER DOCUMENTATION ACCESSORY; industrial Ethernet-ready control module; IEC 60204 machine electrical safety basis; hydrogen product pressure allowance up to 30 barg. Supplier cost currency: SGD.,151,M2,,3489.8,SGD,,16
43.3.4,HANDOVER DOCUMENTATION SERVICE,HANDOVER DOCUMENTATION SERVICE; 316L stainless steel wetted parts; NFPA 2 hydrogen technologies layout guidance; feed water conductivity target below 1 uS/cm. Supplier cost currency: KRW.,156,M3,,37381086.75,KRW,,18
44,QUALITY DOCUMENTATION,QUALITY DOCUMENTATION; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
44.1,MANUFACTURING RECORD BOOK,"MANUFACTURING RECORD BOOK covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
44.1.1,MANUFACTURING RECORD BOOK ASSEMBLY,MANUFACTURING RECORD BOOK ASSEMBLY; HDPE utility distribution header; ISO 22734 hydrogen generator design basis; spare terminals reserved for future expansion. Supplier cost currency: HKD.,138,M,,16717.15,HKD,,8
44.1.2,MANUFACTURING RECORD BOOK MODULE,MANUFACTURING RECORD BOOK MODULE; aluminum cable ladder and support hardware; ASME B31.3 process piping fabrication basis; maintenance access clearances included in layout. Supplier cost currency: SGD.,143,M2,,3032.14,SGD,,16
44.1.3,MANUFACTURING RECORD BOOK ACCESSORY,MANUFACTURING RECORD BOOK ACCESSORY; PTFE-lined valve trim; IEC 60204 machine electrical safety basis; operator training material included in handover pack. Supplier cost currency: KRW.,148,M3,,32871552.05,KRW,,4
44.1.4,MANUFACTURING RECORD BOOK SERVICE,MANUFACTURING RECORD BOOK SERVICE; industrial Ethernet-ready control module; NFPA 2 hydrogen technologies layout guidance; continuous operation duty with remote monitoring. Supplier cost currency: USD.,153,HR,,2399.4,USD,,20
44.2,MATERIAL CERTIFICATE PACKAGE,"MATERIAL CERTIFICATE PACKAGE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
44.2.1,MATERIAL CERTIFICATE PACKAGE ASSEMBLY,MATERIAL CERTIFICATE PACKAGE ASSEMBLY; aluminum cable ladder and support hardware; ASME B31.3 process piping fabrication basis; operator training material included in handover pack. Supplier cost currency: USD.,145,M3,,2320.7,USD,,9
44.2.2,MATERIAL CERTIFICATE PACKAGE MODULE,MATERIAL CERTIFICATE PACKAGE MODULE; PTFE-lined valve trim; IEC 60204 machine electrical safety basis; continuous operation duty with remote monitoring. Supplier cost currency: EUR.,150,HR,,2213.13,EUR,,4
44.2.3,MATERIAL CERTIFICATE PACKAGE ACCESSORY,MATERIAL CERTIFICATE PACKAGE ACCESSORY; industrial Ethernet-ready control module; NFPA 2 hydrogen technologies layout guidance; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: CNY.,155,DAY,,17435.8,CNY,,20
44.2.4,MATERIAL CERTIFICATE PACKAGE SERVICE,MATERIAL CERTIFICATE PACKAGE SERVICE; 316L stainless steel wetted parts; UL 508A industrial control panel construction basis; hydrogen product pressure allowance up to 30 barg. Supplier cost currency: GBP.,160,KG,,2066.75,GBP,,22
44.3,INSPECTION RELEASE PACKAGE,"INSPECTION RELEASE PACKAGE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
44.3.1,INSPECTION RELEASE PACKAGE ASSEMBLY,INSPECTION RELEASE PACKAGE ASSEMBLY; PTFE-lined valve trim; IEC 60204 machine electrical safety basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: GBP.,152,DAY,,1996.85,GBP,,4
44.3.2,INSPECTION RELEASE PACKAGE MODULE,INSPECTION RELEASE PACKAGE MODULE; industrial Ethernet-ready control module; NFPA 2 hydrogen technologies layout guidance; hydrogen product pressure allowance up to 30 barg. Supplier cost currency: JPY.,157,KG,,4040349.4,JPY,,20
44.3.3,INSPECTION RELEASE PACKAGE ACCESSORY,INSPECTION RELEASE PACKAGE ACCESSORY; 316L stainless steel wetted parts; UL 508A industrial control panel construction basis; feed water conductivity target below 1 uS/cm. Supplier cost currency: AUD.,162,TON,,4050.1,AUD,,22
44.3.4,INSPECTION RELEASE PACKAGE SERVICE,INSPECTION RELEASE PACKAGE SERVICE; powder-coated carbon steel frame; CE technical file support package; ambient design range from -10 C to 45 C. Supplier cost currency: HKD.,167,EA,,20540.1,HKD,,24
45,WARRANTY AND SERVICE SUPPORT,WARRANTY AND SERVICE SUPPORT; fabricated quotation section for a large green hydrogen industrial complex with mixed imported and local supply scopes.,1,LOT,,,,,
45.1,WARRANTY SUPPORT ALLOWANCE,"WARRANTY SUPPORT ALLOWANCE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
45.1.1,WARRANTY SUPPORT ALLOWANCE ASSEMBLY,WARRANTY SUPPORT ALLOWANCE ASSEMBLY; aluminum cable ladder and support hardware; IEC 60204 machine electrical safety basis; maintenance access clearances included in layout. Supplier cost currency: JPY.,149,KG,,3536494.7,JPY,,9
45.1.2,WARRANTY SUPPORT ALLOWANCE MODULE,WARRANTY SUPPORT ALLOWANCE MODULE; PTFE-lined valve trim; NFPA 2 hydrogen technologies layout guidance; operator training material included in handover pack. Supplier cost currency: AUD.,154,TON,,3533.35,AUD,,4
45.1.3,WARRANTY SUPPORT ALLOWANCE ACCESSORY,WARRANTY SUPPORT ALLOWANCE ACCESSORY; industrial Ethernet-ready control module; UL 508A industrial control panel construction basis; continuous operation duty with remote monitoring. Supplier cost currency: HKD.,159,EA,,18079.6,HKD,,24
45.1.4,WARRANTY SUPPORT ALLOWANCE SERVICE,WARRANTY SUPPORT ALLOWANCE SERVICE; 316L stainless steel wetted parts; CE technical file support package; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: SGD.,164,SET,,3312.67,SGD,,10
45.2,REMOTE SERVICE ALLOWANCE,"REMOTE SERVICE ALLOWANCE covering engineering, procurement, fabrication, inspection, and handover support for the related plant scope.",1,LOT,,,,,
